Australian Bureau of Statistics

"2011 Census - Counting Dwellings, Place of Enumeration"
"POA by DWTD Dwelling Type"
"Counting: Dwellings, Location on Census Night"

Filters:
"Default Summation","Dwellings, Location on Census Night"

"Counting","POA","DWTD Dwelling Type","Count",
"Dwellings, Location on Census Night","3122, Vic","Total",9288
"Dwellings, Location on Census Night","3123, Vic","Occupied private dwellings",5437
"Dwellings, Location on Census Night","3123, Vic","Total",5437
"Dwellings, Location on Census Night","3124, Vic","Occupied private dwellings",7029
"Dwellings, Location on Census Night","3124, Vic","Total",7029
"Dwellings, Location on Census Night","3125, Vic","Occupied private dwellings",4889
"Dwellings, Location on Census Night","3125, Vic","Total",4889
"Dwellings, Location on Census Night","3126, Vic","Occupied private dwellings",2751
"Dwellings, Location on Census Night","3126, Vic","Total",2751
"Dwellings, Location on Census Night","3127, Vic","Occupied private dwellings",6587
"Dwellings, Location on Census Night","3127, Vic","Total",6587
"Dwellings, Location on Census Night","3128, Vic","Occupied private dwellings",6896
"Dwellings, Location on Census Night","3128, Vic","Total",6896
"Dwellings, Location on Census Night","3129, Vic","Occupied private dwellings",6128
"Dwellings, Location on Census Night","3129, Vic","Total",6128
"Dwellings, Location on Census Night","3130, Vic","Occupied private dwellings",11314
"Dwellings, Location on Census Night","3130, Vic","Total",11314
"Dwellings, Location on Census Night","3131, Vic","Occupied private dwellings",8191
"Dwellings, Location on Census Night","3131, Vic","Total",8191
"Dwellings, Location on Census Night","3132, Vic","Occupied private dwellings",5820
"Dwellings, Location on Census Night","3132, Vic","Total",5820
"Dwellings, Location on Census Night","3133, Vic","Occupied private dwellings",7593
"Dwellings, Location on Census Night","3133, Vic","Total",7593
"Dwellings, Location on Census Night","3134, Vic","Occupied private dwellings",11502
"Dwellings, Location on Census Night","3134, Vic","Total",11502
"Dwellings, Location on Census Night","3135, Vic","Occupied private dwellings",7355
"Dwellings, Location on Census Night","3135, Vic","Total",7355
"Dwellings, Location on Census Night","3136, Vic","Occupied private dwellings",15599
"Dwellings, Location on Census Night","3136, Vic","Total",15599
"Dwellings, Location on Census Night","3137, Vic","Occupied private dwellings",4872
"Dwellings, Location on Census Night","3137, Vic","Total",4872
"Dwellings, Location on Census Night","3138, Vic","Occupied private dwellings",7230
"Dwellings, Location on Census Night","3138, Vic","Total",7230
"Dwellings, Location on Census Night","3139, Vic","Occupied private dwellings",4758
"Dwellings, Location on Census Night","3139, Vic","Total",4758
"Dwellings, Location on Census Night","3140, Vic","Occupied private dwellings",5730
"Dwellings, Location on Census Night","3140, Vic","Total",5730
"Dwellings, Location on Census Night","3141, Vic","Occupied private dwellings",10135
"Dwellings, Location on Census Night","3141, Vic","Total",10135
"Dwellings, Location on Census Night","3142, Vic","Occupied private dwellings",5949
"Dwellings, Location on Census Night","3142, Vic","Total",5949
"Dwellings, Location on Census Night","3143, Vic","Occupied private dwellings",4121
"Dwellings, Location on Census Night","3143, Vic","Total",4121
"Dwellings, Location on Census Night","3144, Vic","Occupied private dwellings",4055
"Dwellings, Location on Census Night","3144, Vic","Total",4055
"Dwellings, Location on Census Night","3145, Vic","Occupied private dwellings",8083
"Dwellings, Location on Census Night","3145, Vic","Total",8083
"Dwellings, Location on Census Night","3146, Vic","Occupied private dwellings",9465
"Dwellings, Location on Census Night","3146, Vic","Total",9465
"Dwellings, Location on Census Night","3147, Vic","Occupied private dwellings",5009
"Dwellings, Location on Census Night","3147, Vic","Total",5009
"Dwellings, Location on Census Night","3148, Vic","Occupied private dwellings",3017
"Dwellings, Location on Census Night","3148, Vic","Total",3017
"Dwellings, Location on Census Night","3149, Vic","Occupied private dwellings",11946
"Dwellings, Location on Census Night","3149, Vic","Total",11946
"Dwellings, Location on Census Night","3150, Vic","Occupied private dwellings",20455
"Dwellings, Location on Census Night","3150, Vic","Total",20455
"Dwellings, Location on Census Night","3151, Vic","Occupied private dwellings",3714
"Dwellings, Location on Census Night","3151, Vic","Total",3714
"Dwellings, Location on Census Night","3152, Vic","Occupied private dwellings",10824
"Dwellings, Location on Census Night","3152, Vic","Total",10824
"Dwellings, Location on Census Night","3153, Vic","Occupied private dwellings",7726
"Dwellings, Location on Census Night","3153, Vic","Total",7726
"Dwellings, Location on Census Night","3154, Vic","Occupied private dwellings",1515
"Dwellings, Location on Census Night","3154, Vic","Total",1515
"Dwellings, Location on Census Night","3155, Vic","Occupied private dwellings",8351
"Dwellings, Location on Census Night","3155, Vic","Total",8351
"Dwellings, Location on Census Night","3156, Vic","Occupied private dwellings",12724
"Dwellings, Location on Census Night","3156, Vic","Total",12724
"Dwellings, Location on Census Night","3158, Vic","Occupied private dwellings",2483
"Dwellings, Location on Census Night","3158, Vic","Total",2483
"Dwellings, Location on Census Night","3159, Vic","Occupied private dwellings",851
"Dwellings, Location on Census Night","3159, Vic","Total",851
"Dwellings, Location on Census Night","3160, Vic","Occupied private dwellings",3249
"Dwellings, Location on Census Night","3160, Vic","Total",3249
"Dwellings, Location on Census Night","3161, Vic","Occupied private dwellings",5857
"Dwellings, Location on Census Night","3161, Vic","Total",5857
"Dwellings, Location on Census Night","3162, Vic","Occupied private dwellings",6324
"Dwellings, Location on Census Night","3162, Vic","Total",6324
"Dwellings, Location on Census Night","3163, Vic","Occupied private dwellings",12746
"Dwellings, Location on Census Night","3163, Vic","Total",12746
"Dwellings, Location on Census Night","3165, Vic","Occupied private dwellings",9617
"Dwellings, Location on Census Night","3165, Vic","Total",9617
"Dwellings, Location on Census Night","3166, Vic","Occupied private dwellings",8330
"Dwellings, Location on Census Night","3166, Vic","Total",8330
"Dwellings, Location on Census Night","3167, Vic","Occupied private dwellings",3311
"Dwellings, Location on Census Night","3167, Vic","Total",3311
"Dwellings, Location on Census Night","3168, Vic","Occupied private dwellings",6181
"Dwellings, Location on Census Night","3168, Vic","Total",6181
"Dwellings, Location on Census Night","3169, Vic","Occupied private dwellings",6668
"Dwellings, Location on Census Night","3169, Vic","Total",6668
"Dwellings, Location on Census Night","3170, Vic","Occupied private dwellings",6350
"Dwellings, Location on Census Night","3170, Vic","Total",6350
"Dwellings, Location on Census Night","3171, Vic","Occupied private dwellings",6673
"Dwellings, Location on Census Night","3171, Vic","Total",6673
"Dwellings, Location on Census Night","3172, Vic","Occupied private dwellings",7601
"Dwellings, Location on Census Night","3172, Vic","Total",7601
"Dwellings, Location on Census Night","3173, Vic","Occupied private dwellings",6289
"Dwellings, Location on Census Night","3173, Vic","Total",6289
"Dwellings, Location on Census Night","3174, Vic","Occupied private dwellings",13209
"Dwellings, Location on Census Night","3174, Vic","Total",13209
"Dwellings, Location on Census Night","3175, Vic","Occupied private dwellings",17067
"Dwellings, Location on Census Night","3175, Vic","Total",17067
"Dwellings, Location on Census Night","3177, Vic","Occupied private dwellings",3708
"Dwellings, Location on Census Night","3177, Vic","Total",3708
"Dwellings, Location on Census Night","3178, Vic","Occupied private dwellings",11092
"Dwellings, Location on Census Night","3178, Vic","Total",11092
"Dwellings, Location on Census Night","3179, Vic","Occupied private dwellings",2018
"Dwellings, Location on Census Night","3179, Vic","Total",2018
"Dwellings, Location on Census Night","3180, Vic","Occupied private dwellings",2660
"Dwellings, Location on Census Night","3180, Vic","Total",2660
"Dwellings, Location on Census Night","3181, Vic","Occupied private dwellings",9165
"Dwellings, Location on Census Night","3181, Vic","Total",9165
"Dwellings, Location on Census Night","3182, Vic","Occupied private dwellings",11380
"Dwellings, Location on Census Night","3182, Vic","Total",11380
"Dwellings, Location on Census Night","3183, Vic","Occupied private dwellings",8355
"Dwellings, Location on Census Night","3183, Vic","Total",8355
"Dwellings, Location on Census Night","3184, Vic","Occupied private dwellings",7429
"Dwellings, Location on Census Night","3184, Vic","Total",7429
"Dwellings, Location on Census Night","3185, Vic","Occupied private dwellings",5207
"Dwellings, Location on Census Night","3185, Vic","Total",5207
"Dwellings, Location on Census Night","3186, Vic","Occupied private dwellings",8146
"Dwellings, Location on Census Night","3186, Vic","Total",8146
"Dwellings, Location on Census Night","3187, Vic","Occupied private dwellings",5842
"Dwellings, Location on Census Night","3187, Vic","Total",5842
"Dwellings, Location on Census Night","3188, Vic","Occupied private dwellings",6410
"Dwellings, Location on Census Night","3188, Vic","Total",6410
"Dwellings, Location on Census Night","3189, Vic","Occupied private dwellings",2096
"Dwellings, Location on Census Night","3189, Vic","Total",2096
"Dwellings, Location on Census Night","3190, Vic","Occupied private dwellings",4145
"Dwellings, Location on Census Night","3190, Vic","Total",4145
"Dwellings, Location on Census Night","3191, Vic","Occupied private dwellings",3538
"Dwellings, Location on Census Night","3191, Vic","Total",3538
"Dwellings, Location on Census Night","3192, Vic","Occupied private dwellings",8163
"Dwellings, Location on Census Night","3192, Vic","Total",8163
"Dwellings, Location on Census Night","3193, Vic","Occupied private dwellings",7029
"Dwellings, Location on Census Night","3193, Vic","Total",7029
"Dwellings, Location on Census Night","3194, Vic","Occupied private dwellings",4953
"Dwellings, Location on Census Night","3194, Vic","Total",4953
"Dwellings, Location on Census Night","3195, Vic","Occupied private dwellings",12779
"Dwellings, Location on Census Night","3195, Vic","Total",12779
"Dwellings, Location on Census Night","3196, Vic","Occupied private dwellings",9859
"Dwellings, Location on Census Night","3196, Vic","Total",9859
"Dwellings, Location on Census Night","3197, Vic","Occupied private dwellings",4567
"Dwellings, Location on Census Night","3197, Vic","Total",4567
"Dwellings, Location on Census Night","3198, Vic","Occupied private dwellings",7018
"Dwellings, Location on Census Night","3198, Vic","Total",7018
"Dwellings, Location on Census Night","3199, Vic","Occupied private dwellings",21368
"Dwellings, Location on Census Night","3199, Vic","Total",21368
"Dwellings, Location on Census Night","3200, Vic","Occupied private dwellings",2286
"Dwellings, Location on Census Night","3200, Vic","Total",2286
"Dwellings, Location on Census Night","3201, Vic","Occupied private dwellings",7098
"Dwellings, Location on Census Night","3201, Vic","Total",7098
"Dwellings, Location on Census Night","3202, Vic","Occupied private dwellings",889
"Dwellings, Location on Census Night","3202, Vic","Total",889
"Dwellings, Location on Census Night","3204, Vic","Occupied private dwellings",10654
"Dwellings, Location on Census Night","3204, Vic","Total",10654
"Dwellings, Location on Census Night","3205, Vic","Occupied private dwellings",4533
"Dwellings, Location on Census Night","3205, Vic","Total",4533
"Dwellings, Location on Census Night","3206, Vic","Occupied private dwellings",4413
"Dwellings, Location on Census Night","3206, Vic","Total",4413
"Dwellings, Location on Census Night","3207, Vic","Occupied private dwellings",7075
"Dwellings, Location on Census Night","3207, Vic","Total",7075
"Dwellings, Location on Census Night","3211, Vic","Occupied private dwellings",472
"Dwellings, Location on Census Night","3211, Vic","Total",472
"Dwellings, Location on Census Night","3212, Vic","Occupied private dwellings",4792
"Dwellings, Location on Census Night","3212, Vic","Total",4792
"Dwellings, Location on Census Night","3214, Vic","Occupied private dwellings",9322
"Dwellings, Location on Census Night","3214, Vic","Total",9322
"Dwellings, Location on Census Night","3215, Vic","Occupied private dwellings",8075
"Dwellings, Location on Census Night","3215, Vic","Total",8075
"Dwellings, Location on Census Night","3216, Vic","Occupied private dwellings",20213
"Dwellings, Location on Census Night","3216, Vic","Total",20213
"Dwellings, Location on Census Night","3217, Vic","Occupied private dwellings",402
"Dwellings, Location on Census Night","3217, Vic","Total",402
"Dwellings, Location on Census Night","3218, Vic","Occupied private dwellings",5606
"Dwellings, Location on Census Night","3218, Vic","Total",5606
"Dwellings, Location on Census Night","3219, Vic","Occupied private dwellings",8544
"Dwellings, Location on Census Night","3219, Vic","Total",8544
"Dwellings, Location on Census Night","3220, Vic","Occupied private dwellings",6435
"Dwellings, Location on Census Night","3220, Vic","Total",6435
"Dwellings, Location on Census Night","3221, Vic","Occupied private dwellings",2696
"Dwellings, Location on Census Night","3221, Vic","Total",2696
"Dwellings, Location on Census Night","3222, Vic","Occupied private dwellings",4570
"Dwellings, Location on Census Night","3222, Vic","Total",4570
"Dwellings, Location on Census Night","3223, Vic","Occupied private dwellings",2885
"Dwellings, Location on Census Night","3223, Vic","Total",2885
"Dwellings, Location on Census Night","3224, Vic","Occupied private dwellings",3712
"Dwellings, Location on Census Night","3224, Vic","Total",3712
"Dwellings, Location on Census Night","3225, Vic","Occupied private dwellings",1687
"Dwellings, Location on Census Night","3225, Vic","Total",1687
"Dwellings, Location on Census Night","3226, Vic","Occupied private dwellings",4803
"Dwellings, Location on Census Night","3226, Vic","Total",4803
"Dwellings, Location on Census Night","3227, Vic","Occupied private dwellings",1670
"Dwellings, Location on Census Night","3227, Vic","Total",1670
"Dwellings, Location on Census Night","3228, Vic","Occupied private dwellings",5344
"Dwellings, Location on Census Night","3228, Vic","Total",5344
"Dwellings, Location on Census Night","3230, Vic","Occupied private dwellings",1005
"Dwellings, Location on Census Night","3230, Vic","Total",1005
"Dwellings, Location on Census Night","3231, Vic","Occupied private dwellings",555
"Dwellings, Location on Census Night","3231, Vic","Total",555
"Dwellings, Location on Census Night","3232, Vic","Occupied private dwellings",456
"Dwellings, Location on Census Night","3232, Vic","Total",456
"Dwellings, Location on Census Night","3233, Vic","Occupied private dwellings",761
"Dwellings, Location on Census Night","3233, Vic","Total",761
"Dwellings, Location on Census Night","3235, Vic","Occupied private dwellings",148
"Dwellings, Location on Census Night","3235, Vic","Total",148
"Dwellings, Location on Census Night","3236, Vic","Occupied private dwellings",108
"Dwellings, Location on Census Night","3236, Vic","Total",108
"Dwellings, Location on Census Night","3237, Vic","Occupied private dwellings",182
"Dwellings, Location on Census Night","3237, Vic","Total",182
"Dwellings, Location on Census Night","3238, Vic","Occupied private dwellings",79
"Dwellings, Location on Census Night","3238, Vic","Total",79
"Dwellings, Location on Census Night","3239, Vic","Occupied private dwellings",172
"Dwellings, Location on Census Night","3239, Vic","Total",172
"Dwellings, Location on Census Night","3240, Vic","Occupied private dwellings",698
"Dwellings, Location on Census Night","3240, Vic","Total",698
"Dwellings, Location on Census Night","3241, Vic","Occupied private dwellings",875
"Dwellings, Location on Census Night","3241, Vic","Total",875
"Dwellings, Location on Census Night","3242, Vic","Occupied private dwellings",305
"Dwellings, Location on Census Night","3242, Vic","Total",305
"Dwellings, Location on Census Night","3243, Vic","Occupied private dwellings",252
"Dwellings, Location on Census Night","3243, Vic","Total",252
"Dwellings, Location on Census Night","3249, Vic","Occupied private dwellings",1064
"Dwellings, Location on Census Night","3249, Vic","Total",1064
"Dwellings, Location on Census Night","3250, Vic","Occupied private dwellings",4736
"Dwellings, Location on Census Night","3250, Vic","Total",4736
"Dwellings, Location on Census Night","3251, Vic","Occupied private dwellings",280
"Dwellings, Location on Census Night","3251, Vic","Total",280
"Dwellings, Location on Census Night","3254, Vic","Occupied private dwellings",140
"Dwellings, Location on Census Night","3254, Vic","Total",140
"Dwellings, Location on Census Night","3260, Vic","Occupied private dwellings",1815
"Dwellings, Location on Census Night","3260, Vic","Total",1815
"Dwellings, Location on Census Night","3264, Vic","Occupied private dwellings",963
"Dwellings, Location on Census Night","3264, Vic","Total",963
"Dwellings, Location on Census Night","3265, Vic","Occupied private dwellings",955
"Dwellings, Location on Census Night","3265, Vic","Total",955
"Dwellings, Location on Census Night","3266, Vic","Occupied private dwellings",1252
"Dwellings, Location on Census Night","3266, Vic","Total",1252
"Dwellings, Location on Census Night","3267, Vic","Occupied private dwellings",98
"Dwellings, Location on Census Night","3267, Vic","Total",98
"Dwellings, Location on Census Night","3268, Vic","Occupied private dwellings",910
"Dwellings, Location on Census Night","3268, Vic","Total",910
"Dwellings, Location on Census Night","3269, Vic","Occupied private dwellings",388
"Dwellings, Location on Census Night","3269, Vic","Total",388
"Dwellings, Location on Census Night","3270, Vic","Occupied private dwellings",79
"Dwellings, Location on Census Night","3270, Vic","Total",79
"Dwellings, Location on Census Night","3272, Vic","Occupied private dwellings",698
"Dwellings, Location on Census Night","3272, Vic","Total",698
"Dwellings, Location on Census Night","3273, Vic","Occupied private dwellings",42
"Dwellings, Location on Census Night","3273, Vic","Total",42
"Dwellings, Location on Census Night","3274, Vic","Occupied private dwellings",139
"Dwellings, Location on Census Night","3274, Vic","Total",139
"Dwellings, Location on Census Night","3275, Vic","Occupied private dwellings",165
"Dwellings, Location on Census Night","3275, Vic","Total",165
"Dwellings, Location on Census Night","3276, Vic","Occupied private dwellings",182
"Dwellings, Location on Census Night","3276, Vic","Total",182
"Dwellings, Location on Census Night","3277, Vic","Occupied private dwellings",658
"Dwellings, Location on Census Night","3277, Vic","Total",658
"Dwellings, Location on Census Night","3278, Vic","Occupied private dwellings",147
"Dwellings, Location on Census Night","3278, Vic","Total",147
"Dwellings, Location on Census Night","3280, Vic","Occupied private dwellings",11893
"Dwellings, Location on Census Night","3280, Vic","Total",11893
"Dwellings, Location on Census Night","3281, Vic","Occupied private dwellings",567
"Dwellings, Location on Census Night","3281, Vic","Total",567
"Dwellings, Location on Census Night","3282, Vic","Occupied private dwellings",852
"Dwellings, Location on Census Night","3282, Vic","Total",852
"Dwellings, Location on Census Night","3283, Vic","Occupied private dwellings",326
"Dwellings, Location on Census Night","3283, Vic","Total",326
"Dwellings, Location on Census Night","3284, Vic","Occupied private dwellings",1319
"Dwellings, Location on Census Night","3284, Vic","Total",1319
"Dwellings, Location on Census Night","3285, Vic","Occupied private dwellings",485
"Dwellings, Location on Census Night","3285, Vic","Total",485
"Dwellings, Location on Census Night","3286, Vic","Occupied private dwellings",254
"Dwellings, Location on Census Night","3286, Vic","Total",254
"Dwellings, Location on Census Night","3287, Vic","Occupied private dwellings",154
"Dwellings, Location on Census Night","3287, Vic","Total",154
"Dwellings, Location on Census Night","3289, Vic","Occupied private dwellings",292
"Dwellings, Location on Census Night","3289, Vic","Total",292
"Dwellings, Location on Census Night","3292, Vic","Occupied private dwellings",133
"Dwellings, Location on Census Night","3292, Vic","Total",133
"Dwellings, Location on Census Night","3293, Vic","Occupied private dwellings",117
"Dwellings, Location on Census Night","3293, Vic","Total",117
"Dwellings, Location on Census Night","3294, Vic","Occupied private dwellings",332
"Dwellings, Location on Census Night","3294, Vic","Total",332
"Dwellings, Location on Census Night","3300, Vic","Occupied private dwellings",4284
"Dwellings, Location on Census Night","3300, Vic","Total",4284
"Dwellings, Location on Census Night","3301, Vic","Occupied private dwellings",593
"Dwellings, Location on Census Night","3301, Vic","Total",593
"Dwellings, Location on Census Night","3302, Vic","Occupied private dwellings",206
"Dwellings, Location on Census Night","3302, Vic","Total",206
"Dwellings, Location on Census Night","3303, Vic","Occupied private dwellings",169
"Dwellings, Location on Census Night","3303, Vic","Total",169
"Dwellings, Location on Census Night","3304, Vic","Occupied private dwellings",1017
"Dwellings, Location on Census Night","3304, Vic","Total",1017
"Dwellings, Location on Census Night","3305, Vic","Occupied private dwellings",5162
"Dwellings, Location on Census Night","3305, Vic","Total",5162
"Dwellings, Location on Census Night","3309, Vic","Occupied private dwellings",84
"Dwellings, Location on Census Night","3309, Vic","Total",84
"Dwellings, Location on Census Night","3310, Vic","Occupied private dwellings",163
"Dwellings, Location on Census Night","3310, Vic","Total",163
"Dwellings, Location on Census Night","3311, Vic","Occupied private dwellings",750
"Dwellings, Location on Census Night","3311, Vic","Total",750
"Dwellings, Location on Census Night","3312, Vic","Occupied private dwellings",377
"Dwellings, Location on Census Night","3312, Vic","Total",377
"Dwellings, Location on Census Night","3314, Vic","Occupied private dwellings",278
"Dwellings, Location on Census Night","3314, Vic","Total",278
"Dwellings, Location on Census Night","3315, Vic","Occupied private dwellings",692
"Dwellings, Location on Census Night","3315, Vic","Total",692
"Dwellings, Location on Census Night","3317, Vic","Occupied private dwellings",146
"Dwellings, Location on Census Night","3317, Vic","Total",146
"Dwellings, Location on Census Night","3318, Vic","Occupied private dwellings",445
"Dwellings, Location on Census Night","3318, Vic","Total",445
"Dwellings, Location on Census Night","3319, Vic","Occupied private dwellings",143
"Dwellings, Location on Census Night","3319, Vic","Total",143
"Dwellings, Location on Census Night","3321, Vic","Occupied private dwellings",408
"Dwellings, Location on Census Night","3321, Vic","Total",408
"Dwellings, Location on Census Night","3324, Vic","Occupied private dwellings",273
"Dwellings, Location on Census Night","3324, Vic","Total",273
"Dwellings, Location on Census Night","3325, Vic","Occupied private dwellings",240
"Dwellings, Location on Census Night","3325, Vic","Total",240
"Dwellings, Location on Census Night","3328, Vic","Occupied private dwellings",488
"Dwellings, Location on Census Night","3328, Vic","Total",488
"Dwellings, Location on Census Night","3329, Vic","Occupied private dwellings",119
"Dwellings, Location on Census Night","3329, Vic","Total",119
"Dwellings, Location on Census Night","3330, Vic","Occupied private dwellings",172
"Dwellings, Location on Census Night","3330, Vic","Total",172
"Dwellings, Location on Census Night","3331, Vic","Occupied private dwellings",1371
"Dwellings, Location on Census Night","3331, Vic","Total",1371
"Dwellings, Location on Census Night","3332, Vic","Occupied private dwellings",313
"Dwellings, Location on Census Night","3332, Vic","Total",313
"Dwellings, Location on Census Night","3333, Vic","Occupied private dwellings",281
"Dwellings, Location on Census Night","3333, Vic","Total",281
"Dwellings, Location on Census Night","3334, Vic","Occupied private dwellings",199
"Dwellings, Location on Census Night","3334, Vic","Total",199
"Dwellings, Location on Census Night","3335, Vic","Occupied private dwellings",669
"Dwellings, Location on Census Night","3335, Vic","Total",669
"Dwellings, Location on Census Night","3337, Vic","Occupied private dwellings",11412
"Dwellings, Location on Census Night","3337, Vic","Total",11412
"Dwellings, Location on Census Night","3338, Vic","Occupied private dwellings",5754
"Dwellings, Location on Census Night","3338, Vic","Total",5754
"Dwellings, Location on Census Night","3340, Vic","Occupied private dwellings",6603
"Dwellings, Location on Census Night","3340, Vic","Total",6603
"Dwellings, Location on Census Night","3341, Vic","Occupied private dwellings",541
"Dwellings, Location on Census Night","3341, Vic","Total",541
"Dwellings, Location on Census Night","3342, Vic","Occupied private dwellings",1193
"Dwellings, Location on Census Night","3342, Vic","Total",1193
"Dwellings, Location on Census Night","3345, Vic","Occupied private dwellings",463
"Dwellings, Location on Census Night","3345, Vic","Total",463
"Dwellings, Location on Census Night","3350, Vic","Occupied private dwellings",21695
"Dwellings, Location on Census Night","3350, Vic","Total",21695
"Dwellings, Location on Census Night","3351, Vic","Occupied private dwellings",2806
"Dwellings, Location on Census Night","3351, Vic","Total",2806
"Dwellings, Location on Census Night","3352, Vic","Occupied private dwellings",5183
"Dwellings, Location on Census Night","3352, Vic","Total",5183
"Dwellings, Location on Census Night","3355, Vic","Occupied private dwellings",5420
"Dwellings, Location on Census Night","3355, Vic","Total",5420
"Dwellings, Location on Census Night","3356, Vic","Occupied private dwellings",5803
"Dwellings, Location on Census Night","3356, Vic","Total",5803
"Dwellings, Location on Census Night","3357, Vic","Occupied private dwellings",1180
"Dwellings, Location on Census Night","3357, Vic","Total",1180
"Dwellings, Location on Census Night","3360, Vic","Occupied private dwellings",333
"Dwellings, Location on Census Night","3360, Vic","Total",333
"Dwellings, Location on Census Night","3361, Vic","Occupied private dwellings",361
"Dwellings, Location on Census Night","3361, Vic","Total",361
"Dwellings, Location on Census Night","3363, Vic","Occupied private dwellings",1319
"Dwellings, Location on Census Night","3363, Vic","Total",1319
"Dwellings, Location on Census Night","3364, Vic","Occupied private dwellings",792
"Dwellings, Location on Census Night","3364, Vic","Total",792
"Dwellings, Location on Census Night","3370, Vic","Occupied private dwellings",689
"Dwellings, Location on Census Night","3370, Vic","Total",689
"Dwellings, Location on Census Night","3371, Vic","Occupied private dwellings",482
"Dwellings, Location on Census Night","3371, Vic","Total",482
"Dwellings, Location on Census Night","3373, Vic","Occupied private dwellings",796
"Dwellings, Location on Census Night","3373, Vic","Total",796
"Dwellings, Location on Census Night","3374, Vic","Occupied private dwellings",236
"Dwellings, Location on Census Night","3374, Vic","Total",236
"Dwellings, Location on Census Night","3375, Vic","Occupied private dwellings",107
"Dwellings, Location on Census Night","3375, Vic","Total",107
"Dwellings, Location on Census Night","3377, Vic","Occupied private dwellings",3414
"Dwellings, Location on Census Night","3377, Vic","Total",3414
"Dwellings, Location on Census Night","3378, Vic","Occupied private dwellings",127
"Dwellings, Location on Census Night","3378, Vic","Total",127
"Dwellings, Location on Census Night","3379, Vic","Occupied private dwellings",244
"Dwellings, Location on Census Night","3379, Vic","Total",244
"Dwellings, Location on Census Night","3380, Vic","Occupied private dwellings",2608
"Dwellings, Location on Census Night","3380, Vic","Total",2608
"Dwellings, Location on Census Night","3381, Vic","Occupied private dwellings",469
"Dwellings, Location on Census Night","3381, Vic","Total",469
"Dwellings, Location on Census Night","3384, Vic","Occupied private dwellings",333
"Dwellings, Location on Census Night","3384, Vic","Total",333
"Dwellings, Location on Census Night","3385, Vic","Occupied private dwellings",224
"Dwellings, Location on Census Night","3385, Vic","Total",224
"Dwellings, Location on Census Night","3387, Vic","Occupied private dwellings",134
"Dwellings, Location on Census Night","3387, Vic","Total",134
"Dwellings, Location on Census Night","3388, Vic","Occupied private dwellings",223
"Dwellings, Location on Census Night","3388, Vic","Total",223
"Dwellings, Location on Census Night","3390, Vic","Occupied private dwellings",410
"Dwellings, Location on Census Night","3390, Vic","Total",410
"Dwellings, Location on Census Night","3391, Vic","Occupied private dwellings",102
"Dwellings, Location on Census Night","3391, Vic","Total",102
"Dwellings, Location on Census Night","3392, Vic","Occupied private dwellings",267
"Dwellings, Location on Census Night","3392, Vic","Total",267
"Dwellings, Location on Census Night","3393, Vic","Occupied private dwellings",1191
"Dwellings, Location on Census Night","3393, Vic","Total",1191
"Dwellings, Location on Census Night","3395, Vic","Occupied private dwellings",253
"Dwellings, Location on Census Night","3395, Vic","Total",253
"Dwellings, Location on Census Night","3396, Vic","Occupied private dwellings",243
"Dwellings, Location on Census Night","3396, Vic","Total",243
"Dwellings, Location on Census Night","3400, Vic","Occupied private dwellings",6062
"Dwellings, Location on Census Night","3400, Vic","Total",6062
"Dwellings, Location on Census Night","3401, Vic","Occupied private dwellings",1652
"Dwellings, Location on Census Night","3401, Vic","Total",1652
"Dwellings, Location on Census Night","3407, Vic","Occupied private dwellings",150
"Dwellings, Location on Census Night","3407, Vic","Total",150
"Dwellings, Location on Census Night","3409, Vic","Occupied private dwellings",435
"Dwellings, Location on Census Night","3409, Vic","Total",435
"Dwellings, Location on Census Night","3412, Vic","Occupied private dwellings",111
"Dwellings, Location on Census Night","3412, Vic","Total",111
"Dwellings, Location on Census Night","3413, Vic","Occupied private dwellings",90
"Dwellings, Location on Census Night","3413, Vic","Total",90
"Dwellings, Location on Census Night","3414, Vic","Occupied private dwellings",721
"Dwellings, Location on Census Night","3414, Vic","Total",721
"Dwellings, Location on Census Night","3418, Vic","Occupied private dwellings",1139
"Dwellings, Location on Census Night","3418, Vic","Total",1139
"Dwellings, Location on Census Night","3419, Vic","Occupied private dwellings",439
"Dwellings, Location on Census Night","3419, Vic","Total",439
"Dwellings, Location on Census Night","3420, Vic","Occupied private dwellings",117
"Dwellings, Location on Census Night","3420, Vic","Total",117
"Dwellings, Location on Census Night","3423, Vic","Occupied private dwellings",251
"Dwellings, Location on Census Night","3423, Vic","Total",251
"Dwellings, Location on Census Night","3424, Vic","Occupied private dwellings",313
"Dwellings, Location on Census Night","3424, Vic","Total",313
"Dwellings, Location on Census Night","3427, Vic","Occupied private dwellings",884
"Dwellings, Location on Census Night","3427, Vic","Total",884
"Dwellings, Location on Census Night","3428, Vic","Occupied private dwellings",225
"Dwellings, Location on Census Night","3428, Vic","Total",225
"Dwellings, Location on Census Night","3429, Vic","Occupied private dwellings",12226
"Dwellings, Location on Census Night","3429, Vic","Total",12226
"Dwellings, Location on Census Night","3430, Vic","Occupied private dwellings",155
"Dwellings, Location on Census Night","3430, Vic","Total",155
"Dwellings, Location on Census Night","3431, Vic","Occupied private dwellings",1264
"Dwellings, Location on Census Night","3431, Vic","Total",1264
"Dwellings, Location on Census Night","3433, Vic","Occupied private dwellings",98
"Dwellings, Location on Census Night","3433, Vic","Total",98
"Dwellings, Location on Census Night","3434, Vic","Occupied private dwellings",1526
